"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"80","Basin","ZONE 2","NitrateNitrite_Category","[0,10]",58,97.5541266445925,1.50078802184313,94.6126361733508,100,813.967557516404,27.7294099995215,759.618912604798,868.316202428011
"81","Basin","ZONE 2","NitrateNitrite_Category","(10,1e+06]",2,2.44587335540754,1.50078802184313,0,5.38736382664918,20.4077636648689,12.4477926382277,0,44.8049889228181
"82","Basin","ZONE 2","NitrateNitrite_Category","Total",60,100,0,100,100,834.375321181273,23.4839049010934,788.347713358767,880.40292900378
"83","Basin","ZONE 3","NitrateNitrite_Category","[0,10]",56,98.765593804991,1.04889642398028,96.7097945904768,100,543.961715238631,16.8345321093268,510.966638607767,576.956791869494
"84","Basin","ZONE 3","NitrateNitrite_Category","(10,1e+06]",1,1.234406195009,1.04889642398028,0,3.2902054095232,6.79861969406148,5.77310101085013,0,18.1136897544395
"85","Basin","ZONE 3","NitrateNitrite_Category","Total",57,100,0,100,100,550.760334932692,15.7985461994364,519.795753373705,581.72491649168
"86","Basin","ZONE 4","NitrateNitrite_Category","[0,10]",58,100,0,100,100,429.610321225378,10.8322931806113,408.379416721401,450.841225729356
"87","Basin","ZONE 4","NitrateNitrite_Category","Total",58,100,0,100,100,429.610321225378,10.8322931806113,408.379416721401,450.841225729356
"88","Basin","ZONE 5","NitrateNitrite_Category","[0,10]",59,100,0,100,100,103.177419057424,1.50255225227347,100.232470758079,106.12236735677
"89","Basin","ZONE 5","NitrateNitrite_Category","Total",59,100,0,100,100,103.177419057424,1.50255225227347,100.232470758079,106.12236735677
"90","Basin","ZONE 6","NitrateNitrite_Category","[0,10]",57,100,0,100,100,21.2346024636058,0.128278377988757,20.9831814627526,21.486023464459
"91","Basin","ZONE 6","NitrateNitrite_Category","Total",57,100,0,100,100,21.2346024636058,0.128278377988757,20.9831814627526,21.486023464459
"92","Combined","All Basins","Sodium_Category","[0,160]",254,93.4444457227452,1.0535024151541,91.3796189314172,95.5092725140732,4180.04077616968,113.427540895892,3957.72688115879,4402.35467118057
"93","Combined","All Basins","Sodium_Category","(160,1e+06]",97,6.55555427725482,1.0535024151541,4.49072748592682,8.62038106858282,293.248934994204,46.9867444643165,201.156608093357,385.341261895051
"94","Combined","All Basins","Sodium_Category","Total",351,100,0,100,100,4473.28971116388,101.394364901666,4274.56040772131,4672.01901460646
"95","Basin","ZONE 1","Sodium_Category","[0,160]",59,98.6196632178291,1.25012135477389,96.1694703861679,100,2499.15216016993,103.596352695311,2296.10703995741,2702.19728038245
"96","Basin","ZONE 1","Sodium_Category","(160,1e+06]",1,1.38033678217087,1.25012135477389,0,3.83052961383211,34.9795521335819,31.5695882021282,0,96.8548080165137
"97","Basin","ZONE 1","Sodium_Category","Total",60,100,0,100,100,2534.13171230351,96.7476960357665,2344.50971248618,2723.75371212084
"98","Basin","ZONE 2","Sodium_Category","[0,160]",59,98.7960737333963,1.00674361802584,96.8228925004001,100,824.330057527513,25.8778568708191,773.610390063625,875.0497249914
"99","Basin","ZONE 2","Sodium_Category","(160,1e+06]",1,1.20392626660373,1.00674361802584,0,3.17710749959992,10.0452636537606,8.36057803398226,0,26.4316954903025
"100","Basin","ZONE 2","Sodium_Category","Total",60,100,0,100,100,834.375321181273,23.4839049010934,788.347713358767,880.40292900378
"101","Basin","ZONE 3","Sodium_Category","[0,160]",46,79.6425005369104,5.16015906770901,69.528774609703,89.7562264641178,438.639302705859,31.7490415986195,376.412324628901,500.866280782817
"102","Basin","ZONE 3","Sodium_Category","(160,1e+06]",11,20.3574994630896,5.16015906770901,10.2437735358822,30.471225390297,112.121032226833,28.4132907473824,56.4320056796986,167.810058773968
"103","Basin","ZONE 3","Sodium_Category","Total",57,100,0,100,100,550.760334932692,15.7985461994364,519.795753373705,581.72491649168
"104","Basin","ZONE 4","Sodium_Category","[0,160]",48,80.7702723337629,4.13046449431098,72.6747106854919,88.8658339820338,346.997426427692,20.7228797752055,306.381328412335,387.613524443048
