"","Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"287","Combined","All Basins","NitrateNitrite_Total_as_N","95Pct",333,1.62455959416502,"",0.965522527885603,2.54464481557713
"288","Combined","All Basins","NitrateNitrite_Total_as_N","Mean",351,0.361120336430027,"0.0627954466844214",0.238043522535456,0.484197150324598
"289","Combined","All Basins","NitrateNitrite_Total_as_N","Variance",351,2.48591852379626,"1.08381844010835",0.361673415403521,4.61016363218901
"290","Combined","All Basins","NitrateNitrite_Total_as_N","Std. Deviation",351,1.05470317011781,"0.177350025747805",0.707103506994863,1.40230283324076
"291","Basin","ZONE 1","NitrateNitrite_Total_as_N","5Pct",31,0.004,"",0.004,0.004
"292","Basin","ZONE 1","NitrateNitrite_Total_as_N","10Pct",31,0.004,"",0.004,0.004
"293","Basin","ZONE 1","NitrateNitrite_Total_as_N","25Pct",31,0.004,"",0.004,0.004
"294","Basin","ZONE 1","NitrateNitrite_Total_as_N","50Pct",33,0.00603970038149351,"",0.004,0.0155269563155124
"295","Basin","ZONE 1","NitrateNitrite_Total_as_N","75Pct",49,0.203283210799555,"",0.0952385503500813,0.296153257688933
"296","Basin","ZONE 1","NitrateNitrite_Total_as_N","90Pct",55,0.432420441011982,"",0.269128512666873,1.5361131861105
"297","Basin","ZONE 1","NitrateNitrite_Total_as_N","95Pct",57,0.762742049978764,"",0.433515879263006,1.6693334148823
"298","Basin","ZONE 1","NitrateNitrite_Total_as_N","Mean",60,0.161180937458875,"0.0230126380835607",0.116076995625841,0.206284879291908
"299","Basin","ZONE 1","NitrateNitrite_Total_as_N","Variance",60,0.105510000675276,"0.0253528979935692",0.0558192337041627,0.15520076764639
"300","Basin","ZONE 1","NitrateNitrite_Total_as_N","Std. Deviation",60,0.324823029779719,"0.039025708877173",0.248334045909315,0.401312013650123
"301","Basin","ZONE 2","NitrateNitrite_Total_as_N","5Pct",26,0.004,"",0.004,0.004
"302","Basin","ZONE 2","NitrateNitrite_Total_as_N","10Pct",26,0.004,"",0.004,0.004
"303","Basin","ZONE 2","NitrateNitrite_Total_as_N","25Pct",26,0.004,"",0.004,0.004
"304","Basin","ZONE 2","NitrateNitrite_Total_as_N","50Pct",32,0.0231487295582216,"",0.004,0.166651677327139
"305","Basin","ZONE 2","NitrateNitrite_Total_as_N","75Pct",44,0.598847568373836,"",0.227685843108864,2.21787518751866
"306","Basin","ZONE 2","NitrateNitrite_Total_as_N","90Pct",53,2.83761936190614,"",2.11329195143267,4.10633560064169
"307","Basin","ZONE 2","NitrateNitrite_Total_as_N","95Pct",56,3.81604047967053,"",2.58310833946816,21
"308","Basin","ZONE 2","NitrateNitrite_Total_as_N","Mean",60,1.10510597821564,"0.311165395539212",0.495233009723624,1.71497894670766
